record_timestamp,name,stationcode,ebike,mechanical,coordonnees_geo,duedate,numbikesavailable,numdocksavailable,capacity,is_renting,is_installed,nom_arrondissement_communes,is_returning,geometry.type,geometry.coordinates,lat,lng
2024-04-16T12:27:00.395Z,Cours de Vincennes - Davout,20047,3,4,"[48.847238029966, 2.4107042336225]",2024-04-16T12:20:38+00:00,7,39,48,1,1,Paris,OUI,Point,"[2.4107042336225, 48.847238029966]",48.847238029966,2.4107042336225
2024-04-16T12:27:00.395Z,Boutroux - Porte de Vitry,13047,7,38,"[48.822632, 2.377738]",2024-04-16T12:22:23+00:00,45,4,49,1,1,Paris,OUI,Point,"[2.377738, 48.822632]",48.822632,2.377738
2024-04-16T12:27:00.395Z,Véron - Lepic,18114,1,0,"[48.88526123395252, 2.334559857845307]",2024-04-16T12:18:56+00:00,1,22,23,1,1,Paris,OUI,Point,"[2.334559857845307, 48.88526123395252]",48.88526123395252,2.334559857845307
2024-04-16T12:27:00.395Z,Senard - Charles Blum,22103,6,12,"[48.857315824799, 2.221091687679291]",2024-04-16T12:18:56+00:00,18,6,24,1,1,Saint-Cloud,OUI,Point,"[2.221091687679291, 48.857315824799]",48.857315824799,2.221091687679291
2024-04-16T12:27:00.395Z,Sambre et Meuse - Villette,10039,1,0,"[48.874405666217, 2.3738072379951]",2024-04-16T12:19:51+00:00,1,22,25,1,1,Paris,OUI,Point,"[2.3738072379951, 48.874405666217]",48.874405666217,2.3738072379951
2024-04-16T12:27:00.395Z,Jules Guesde - Laennec,31101,6,1,"[48.87628983900398, 2.5006942078471184]",2024-04-16T12:22:27+00:00,7,12,19,1,1,Rosny-sous-Bois,OUI,Point,"[2.5006942078471184, 48.87628983900398]",48.87628983900398,2.5006942078471184
2024-04-16T12:27:00.395Z,Demi-Lune - Aristide Briand,31026,0,0,"[48.87626381919953, 2.4562818557024]",2024-04-16T12:19:48+00:00,0,20,20,1,1,Montreuil,OUI,Point,"[2.4562818557024, 48.87626381919953]",48.87626381919953,2.4562818557024
2024-04-16T12:27:00.395Z,Guy Môquet - Saint-Ouen,17001,1,1,"[48.892777719023975, 2.3270335793495183]",2024-04-16T12:17:34+00:00,2,47,53,1,1,Paris,OUI,Point,"[2.3270335793495183, 48.892777719023975]",48.892777719023975,2.3270335793495183
2024-04-16T12:27:00.395Z,Bois de Vincennes - Porte Jaune,12129,0,3,"[48.838751246689455, 2.4605489149689674]",2024-04-16T12:22:27+00:00,3,31,35,1,1,Paris,OUI,Point,"[2.4605489149689674, 48.838751246689455]",48.838751246689455,2.4605489149689674
2024-04-16T12:27:00.395Z,Place du Président Salvador Allende,35004,2,11,"[48.897307310356055, 2.40079153681279]",2024-04-16T12:20:40+00:00,13,44,60,1,1,Pantin,OUI,Point,"[2.40079153681279, 48.897307310356055]",48.897307310356055,2.40079153681279
2024-04-16T12:27:00.395Z,Clapeyron - Moscou,8011,4,0,"[48.88078819514121, 2.324815057218075]",2024-04-16T12:18:08+00:00,4,11,15,1,1,Paris,OUI,Point,"[2.324815057218075, 48.88078819514121]",48.88078819514121,2.324815057218075
2024-04-16T12:27:00.395Z,Paul Klee - Place Augusta Holmes,13020,17,14,"[48.838946417408025, 2.3704235663952966]",2024-04-16T12:22:12+00:00,31,12,43,1,1,Paris,OUI,Point,"[2.3704235663952966, 48.838946417408025]",48.838946417408025,2.3704235663952966
2024-04-16T12:27:00.395Z,Honoré d'Estienne d'Ovres - Grilles,35011,1,1,"[48.89056394743836, 2.4064831843792427]",2024-04-16T12:17:24+00:00,2,15,18,1,1,Pantin,OUI,Point,"[2.4064831843792427, 48.89056394743836]",48.89056394743836,2.4064831843792427
2024-04-16T12:27:00.395Z,Santé - Arago,14113,1,0,"[48.83507657562064, 2.3415737262044938]",2024-04-16T12:21:54+00:00,1,36,38,1,1,Paris,OUI,Point,"[2.3415737262044938, 48.83507657562064]",48.83507657562064,2.3415737262044938
2024-04-16T12:27:00.395Z,Gare du Nord - Place de Valenciennes,10152,2,0,"[48.879089, 2.354235]",2024-04-16T12:22:25+00:00,2,23,25,1,1,Paris,OUI,Point,"[2.354235, 48.879089]",48.879089,2.354235
2024-04-16T12:27:00.395Z,Averroès - Aimé Césaire,35015,9,7,"[48.91405323432864, 2.412636950612068]",2024-04-16T12:19:50+00:00,16,1,19,1,1,Pantin,OUI,Point,"[2.412636950612068, 48.91405323432864]",48.91405323432864,2.412636950612068
2024-04-16T12:27:00.395Z,Place du Front Populaire - George Sand,32021,43,18,"[48.90680713698062, 2.364541214992642]",2024-04-16T12:20:26+00:00,61,2,65,1,1,Saint-Denis,OUI,Point,"[2.364541214992642, 48.90680713698062]",48.90680713698062,2.364541214992642
2024-04-16T12:27:00.395Z,Rapp - Place du Général Gouraud,7024,8,20,"[48.858102885107, 2.3004072904587]",2024-04-16T12:21:47+00:00,28,3,31,1,1,Paris,OUI,Point,"[2.3004072904587, 48.858102885107]",48.858102885107,2.3004072904587
2024-04-16T12:27:00.395Z,Commandant l'Herminier - Gallieni,20004,7,2,"[48.847040552603, 2.4160453677177]",2024-04-16T12:21:10+00:00,9,8,17,1,1,Paris,OUI,Point,"[2.4160453677177, 48.847040552603]",48.847040552603,2.4160453677177
2024-04-16T12:27:00.395Z,Louis Blanc - Jemmapes,10110,3,4,"[48.879330755297346, 2.368448562920093]",2024-04-16T12:22:25+00:00,7,23,31,1,1,Paris,OUI,Point,"[2.368448562920093, 48.879330755297346]",48.879330755297346,2.368448562920093
2024-04-16T12:27:00.395Z,Charles Lecocq - Lecourbe,15131,0,4,"[48.84044, 2.294867]",2024-04-16T12:21:33+00:00,4,25,30,1,1,Paris,OUI,Point,"[2.294867, 48.84044]",48.84044,2.294867
2024-04-16T12:27:00.395Z,Quai de Valmy,10037,1,1,"[48.88126951579429, 2.368186041712761]",2024-04-16T12:21:35+00:00,2,21,26,1,1,Paris,OUI,Point,"[2.368186041712761, 48.88126951579429]",48.88126951579429,2.368186041712761
2024-04-16T12:27:00.395Z,Square de la rue Pixérécourt,20002,0,0,"[48.8736824, 2.3960278]",2024-04-16T12:16:00+00:00,0,14,15,1,1,Paris,OUI,Point,"[2.3960278, 48.8736824]",48.8736824,2.3960278
2024-04-16T12:27:00.395Z,Athènes - Clichy,9036,8,1,"[48.878113787876, 2.32956021945824]",2024-04-16T12:20:49+00:00,9,11,20,1,1,Paris,OUI,Point,"[2.32956021945824, 48.878113787876]",48.878113787876,2.32956021945824
2024-04-16T12:27:00.395Z,Gare de Lyon - Van Gogh,12006,18,24,"[48.843839785643, 2.3704450240357]",2024-04-16T12:22:06+00:00,42,8,51,1,1,Paris,OUI,Point,"[2.3704450240357, 48.843839785643]",48.843839785643,2.3704450240357
2024-04-16T12:27:00.395Z,Mazagran - Pierre de Coubertin,13027,2,1,"[48.816218640260445, 2.344226874411106]",2024-04-16T12:22:03+00:00,3,11,15,1,1,Paris,OUI,Point,"[2.344226874411106, 48.816218640260445]",48.816218640260445,2.344226874411106
2024-04-16T12:27:00.395Z,Pierre Demours - Laugier,17029,0,0,"[48.8813072, 2.294846]",2024-04-16T12:15:53+00:00,0,37,37,1,1,Paris,OUI,Point,"[2.294846, 48.8813072]",48.8813072,2.294846
2024-04-16T12:27:00.395Z,Belleville - Couronnes,20039,3,0,"[48.868831082877, 2.3809862136841]",2024-04-16T12:21:47+00:00,3,47,50,1,1,Paris,OUI,Point,"[2.3809862136841, 48.868831082877]",48.868831082877,2.3809862136841
2024-04-16T12:27:00.395Z,Censier - Santeuil,5034,4,42,"[48.840658921385234, 2.3537524044513702]",2024-04-16T12:21:35+00:00,46,22,69,1,1,Paris,OUI,Point,"[2.3537524044513702, 48.840658921385234]",48.840658921385234,2.3537524044513702
2024-04-16T12:27:00.395Z,Gare de l'Est - Fidélité,10017,1,2,"[48.874575, 2.356796]",2024-04-16T12:22:04+00:00,3,10,15,1,1,Paris,OUI,Point,"[2.356796, 48.874575]",48.874575,2.356796
2024-04-16T12:27:00.395Z,Mairie de Neuilly sur Seine,22013,5,0,"[48.88494728765838, 2.2677031159400944]",2024-04-16T12:20:29+00:00,5,26,31,1,1,Neuilly-sur-Seine,OUI,Point,"[2.2677031159400944, 48.88494728765838]",48.88494728765838,2.2677031159400944
2024-04-16T12:27:00.395Z,Chancé Milly - Cimetière Communal Sud,21115,1,6,"[48.89687189382465, 2.303922325372696]",2024-04-16T12:20:32+00:00,7,24,32,1,1,Clichy,OUI,Point,"[2.303922325372696, 48.89687189382465]",48.89687189382465,2.303922325372696
2024-04-16T12:27:00.395Z,Saint-Didier - Raymond Poincaré,16009,1,0,"[48.86642312020962, 2.285863497192411]",2024-04-16T12:17:59+00:00,1,16,17,1,1,Paris,OUI,Point,"[2.285863497192411, 48.86642312020962]",48.86642312020962,2.285863497192411
2024-04-16T12:27:00.395Z,Cours de l'Ile Seguin - Parc Billancourt,21029,11,16,"[48.82714055843935, 2.234234511852265]",2024-04-16T12:21:41+00:00,27,2,29,1,1,Boulogne-Billancourt,OUI,Point,"[2.234234511852265, 48.82714055843935]",48.82714055843935,2.234234511852265
2024-04-16T12:27:00.395Z,Gare du Nord - Denain,10153,1,0,"[48.879595787608, 2.3544725775719]",2024-04-16T12:22:24+00:00,1,18,20,1,1,Paris,OUI,Point,"[2.3544725775719, 48.879595787608]",48.879595787608,2.3544725775719
2024-04-16T12:27:00.395Z,Place Fernand Forest,15072,4,29,"[48.849269143835926, 2.2818631678819656]",2024-04-16T12:21:49+00:00,33,0,33,1,1,Paris,OUI,Point,"[2.2818631678819656, 48.849269143835926]",48.849269143835926,2.2818631678819656
2024-04-16T12:27:00.395Z,Cimetière d'Issy-les-Moulineaux,21316,3,1,"[48.817699773925, 2.2609312087297]",2024-04-16T12:13:11+00:00,4,20,24,1,1,Issy-les-Moulineaux,OUI,Point,"[2.2609312087297, 48.817699773925]",48.817699773925,2.2609312087297
2024-04-16T12:27:00.395Z,Marcel Yol - Jullien,21708,1,0,"[48.82537611802588, 2.287235018058929]",2024-04-16T12:20:38+00:00,1,29,30,1,1,Vanves,OUI,Point,"[2.287235018058929, 48.82537611802588]",48.82537611802588,2.287235018058929
2024-04-16T12:27:00.395Z,Wurtz - Tolbiac,13048,0,3,"[48.82631195621006, 2.344585955142975]",2024-04-16T12:13:13+00:00,3,25,28,1,1,Paris,OUI,Point,"[2.344585955142975, 48.82631195621006]",48.82631195621006,2.344585955142975
2024-04-16T12:27:00.395Z,Hôtel de ville de Fontenay-sous-Bois,41210,0,0,"[48.84949749106274, 2.4750164151191716]",2024-04-16T12:19:23+00:00,0,20,20,1,1,Fontenay-sous-Bois,OUI,Point,"[2.4750164151191716, 48.84949749106274]",48.84949749106274,2.4750164151191716
2024-04-16T12:27:00.395Z,Marc Sangnier - Division Leclerc,42304,1,5,"[48.78599652305309, 2.329955510795116]",2024-04-16T12:21:35+00:00,6,18,24,1,1,Cachan,OUI,Point,"[2.329955510795116, 48.78599652305309]",48.78599652305309,2.329955510795116
2024-04-16T12:27:00.395Z,Pierre Levée - Fontaine Timbaud,11109,1,3,"[48.86632723374305, 2.3711163550615306]",2024-04-16T12:22:20+00:00,4,18,23,1,1,Paris,OUI,Point,"[2.3711163550615306, 48.86632723374305]",48.86632723374305,2.3711163550615306
2024-04-16T12:27:00.395Z,Résistance - Hoche,31021,1,0,"[48.864273423741956, 2.435784414410591]",2024-04-16T12:20:28+00:00,1,28,29,1,1,Montreuil,OUI,Point,"[2.435784414410591, 48.864273423741956]",48.864273423741956,2.435784414410591
2024-04-16T12:27:00.395Z,Paul Vaillant-Couturier - Gare RER,44002,4,20,"[48.80108159069614, 2.402097210288048]",2024-04-16T12:16:35+00:00,24,2,26,1,1,Vitry-sur-Seine,OUI,Point,"[2.402097210288048, 48.80108159069614]",48.80108159069614,2.402097210288048
2024-04-16T12:27:00.395Z,Raffet - Montmorency,16115,8,4,"[48.85258670812, 2.2629252456151954]",2024-04-16T12:22:05+00:00,12,28,42,1,1,Paris,OUI,Point,"[2.2629252456151954, 48.85258670812]",48.85258670812,2.2629252456151954
2024-04-16T12:27:00.395Z,Fessart - Château,21030,4,2,"[48.84245, 2.23989]",2024-04-16T12:14:35+00:00,6,14,20,1,1,Boulogne-Billancourt,OUI,Point,"[2.23989, 48.84245]",48.84245,2.23989
2024-04-16T12:27:00.395Z,Brancion - Lefebvre,15043,3,0,"[48.82900222785569, 2.301431038163409]",2024-04-16T12:19:13+00:00,3,7,11,1,1,Paris,OUI,Point,"[2.301431038163409, 48.82900222785569]",48.82900222785569,2.301431038163409
2024-04-16T12:27:00.395Z,Place Saint-Ferdinand,17039,1,8,"[48.87815529789739, 2.288518047864942]",2024-04-16T12:22:14+00:00,9,28,38,1,1,Paris,OUI,Point,"[2.288518047864942, 48.87815529789739]",48.87815529789739,2.288518047864942
2024-04-16T12:27:00.395Z,Petit Palais,8001,5,9,"[48.8667692, 2.3157655]",2024-04-16T12:20:48+00:00,14,31,46,1,1,Paris,OUI,Point,"[2.3157655, 48.8667692]",48.8667692,2.3157655
2024-04-16T12:27:00.395Z,Vanne - Saussaies,42305,3,2,"[48.786404, 2.338848]",2024-04-16T12:13:09+00:00,5,14,20,1,1,Cachan,OUI,Point,"[2.338848, 48.786404]",48.786404,2.338848
2024-04-16T12:27:00.395Z,Jean-Pierre Timbaud - Vaucouleurs,11032,5,0,"[48.867937, 2.377885]",2024-04-16T12:22:11+00:00,5,41,47,1,1,Paris,OUI,Point,"[2.377885, 48.867937]",48.867937,2.377885
2024-04-16T12:27:00.395Z,Pierre Lefaucheux - Traversière,21028,11,17,"[48.82435208303827, 2.2417913004755974]",2024-04-16T12:21:07+00:00,28,7,35,1,1,Boulogne-Billancourt,OUI,Point,"[2.2417913004755974, 48.82435208303827]",48.82435208303827,2.2417913004755974
2024-04-16T12:27:00.395Z,Mairie de Romainville,32301,2,0,"[48.885109, 2.435679]",2024-04-16T12:20:28+00:00,2,13,17,1,1,Romainville,OUI,Point,"[2.435679, 48.885109]",48.885109,2.435679
2024-04-16T12:27:00.395Z,Jardin de l'Hospice Debrousse,20108,1,0,"[48.861451061938, 2.40568600595]",2024-04-16T12:21:05+00:00,1,22,23,1,1,Paris,OUI,Point,"[2.40568600595, 48.861451061938]",48.861451061938,2.40568600595
2024-04-16T12:27:00.395Z,Amaury Duval - Gabriel Péri,21219,0,0,"[48.81718759671675, 2.323841750621796]",2024-04-16T12:13:46+00:00,0,34,36,1,1,Montrouge,OUI,Point,"[2.323841750621796, 48.81718759671675]",48.81718759671675,2.323841750621796
2024-04-16T12:27:00.395Z,Proudhon - Président Wilson,32001,6,18,"[48.906442763495, 2.3584905266762]",2024-04-16T12:22:18+00:00,24,3,30,1,1,Saint-Denis,OUI,Point,"[2.3584905266762, 48.906442763495]",48.906442763495,2.3584905266762
2024-04-16T12:27:00.395Z,Paul Signac - Aristide Briand,31025,3,0,"[48.86950262156371, 2.4502260982990265]",2024-04-16T12:12:25+00:00,3,32,35,1,1,Montreuil,OUI,Point,"[2.4502260982990265, 48.86950262156371]",48.86950262156371,2.4502260982990265
2024-04-16T12:27:00.395Z,Jean Calvin - Tournefort,5014,2,8,"[48.84158856925782, 2.348489575088024]",2024-04-16T12:16:03+00:00,10,18,28,1,1,Paris,OUI,Point,"[2.348489575088024, 48.84158856925782]",48.84158856925782,2.348489575088024
2024-04-16T12:27:00.395Z,George V - Christophe Colomb,8549,16,8,"[48.87046, 2.30104]",2024-04-16T12:19:15+00:00,24,0,24,1,1,Paris,OUI,Point,"[2.30104, 48.87046]",48.87046,2.30104
2024-04-16T12:27:00.395Z,Stade de France,32011,31,10,"[48.919141953558054, 2.362065576016903]",2024-04-16T12:21:11+00:00,41,2,44,1,1,Saint-Denis,OUI,Point,"[2.362065576016903, 48.919141953558054]",48.919141953558054,2.362065576016903
2024-04-16T12:27:00.395Z,Charles Gide - Fort de Bicêtre,42701,3,0,"[48.8071937956922, 2.353984415531159]",2024-04-16T12:22:14+00:00,3,27,30,1,1,Le Kremlin-Bicêtre,OUI,Point,"[2.353984415531159, 48.8071937956922]",48.8071937956922,2.353984415531159
2024-04-16T12:27:00.395Z,Place de la Porte de Passy,16020,4,1,"[48.857341095470794, 2.2644165538827115]",2024-04-16T12:22:24+00:00,5,30,36,1,1,Paris,OUI,Point,"[2.2644165538827115, 48.857341095470794]",48.857341095470794,2.2644165538827115
2024-04-16T12:27:00.395Z,Damrémont - Ordener,18027,0,1,"[48.893400392981874, 2.336266523912805]",2024-04-16T12:14:27+00:00,1,28,30,1,1,Paris,OUI,Point,"[2.336266523912805, 48.893400392981874]",48.893400392981874,2.336266523912805
2024-04-16T12:27:00.395Z,Batignolles - Beudant,8020,2,1,"[48.88216401466375, 2.319852970540523]",2024-04-16T12:22:18+00:00,3,41,44,1,1,Paris,OUI,Point,"[2.319852970540523, 48.88216401466375]",48.88216401466375,2.319852970540523
2024-04-16T12:27:00.395Z,La Motte-Picquet - Grenelle,15023,3,10,"[48.84858321339195, 2.299347817897797]",2024-04-16T12:21:34+00:00,13,21,34,1,1,Paris,OUI,Point,"[2.299347817897797, 48.84858321339195]",48.84858321339195,2.299347817897797
2024-04-16T12:27:00.395Z,Jean Moulin - Place Victor et Hélène Basch,14010,4,2,"[48.82764910241, 2.3261967301369]",2024-04-16T12:22:04+00:00,6,34,41,1,1,Paris,OUI,Point,"[2.3261967301369, 48.82764910241]",48.82764910241,2.3261967301369
2024-04-16T12:27:00.395Z,Jourdan - Monticelli,14131,0,0,"[48.822032, 2.329095]",2024-04-16T12:18:33+00:00,0,30,30,1,1,Paris,OUI,Point,"[2.329095, 48.822032]",48.822032,2.329095
2024-04-16T12:27:00.395Z,Camille Groult - Guy Môquet,44007,2,7,"[48.787482746521306, 2.3976725712418556]",2024-04-16T12:19:02+00:00,9,13,22,1,1,Vitry-sur-Seine,OUI,Point,"[2.3976725712418556, 48.787482746521306]",48.787482746521306,2.3976725712418556
2024-04-16T12:27:00.395Z,Lobau - Hôtel de Ville,4016,14,31,"[48.8562118, 2.3532536]",2024-04-16T12:22:18+00:00,45,13,60,1,1,Paris,OUI,Point,"[2.3532536, 48.8562118]",48.8562118,2.3532536
2024-04-16T12:27:00.395Z,Mazagran - Bonne Nouvelle,10105,7,4,"[48.870047123655, 2.3511248454452]",2024-04-16T12:21:01+00:00,11,14,25,1,1,Paris,OUI,Point,"[2.3511248454452, 48.870047123655]",48.870047123655,2.3511248454452
2024-04-16T12:27:00.395Z,Jacques Kellner - Saint-Ouen,17003,3,0,"[48.895809485802886, 2.327897409164145]",2024-04-16T12:17:38+00:00,3,40,45,1,1,Paris,OUI,Point,"[2.327897409164145, 48.895809485802886]",48.895809485802886,2.327897409164145
2024-04-16T12:27:00.395Z,Raspail - Albert Schweitzer,42501,1,13,"[48.81031545, 2.34395871]",2024-04-16T12:20:19+00:00,14,12,28,1,1,Gentilly,OUI,Point,"[2.34395871, 48.81031545]",48.81031545,2.34395871
2024-04-16T12:27:00.395Z,Assas - Luxembourg,6008,4,2,"[48.843734468779, 2.3334283818759]",2024-04-16T12:19:15+00:00,6,27,33,1,1,Paris,OUI,Point,"[2.3334283818759, 48.843734468779]",48.843734468779,2.3334283818759
2024-04-16T12:27:00.395Z,Estienne d'Orves - Henri Ginoux,21204,1,2,"[48.815388220397274, 2.320886790760933]",2024-04-16T12:19:10+00:00,3,28,31,1,1,Montrouge,OUI,Point,"[2.320886790760933, 48.815388220397274]",48.815388220397274,2.320886790760933
2024-04-16T12:27:00.395Z,Bobillot - Paulin Mery,13106,2,1,"[48.829899841747384, 2.3543356766748507]",2024-04-16T12:21:21+00:00,3,19,23,1,1,Paris,OUI,Point,"[2.3543356766748507, 48.829899841747384]",48.829899841747384,2.3543356766748507
2024-04-16T12:27:00.395Z,Faubourg Poissonnière - Dunkerque,9114,0,0,"[48.880883445404436, 2.349934279918671]",2024-04-16T12:20:16+00:00,0,27,30,1,1,Paris,OUI,Point,"[2.349934279918671, 48.880883445404436]",48.880883445404436,2.349934279918671
2024-04-16T12:27:00.395Z,Gare de Lyon - Chalon,12007,12,24,"[48.845666194202, 2.3741452395916]",2024-04-16T12:21:49+00:00,36,9,45,1,1,Paris,OUI,Point,"[2.3741452395916, 48.845666194202]",48.845666194202,2.3741452395916
2024-04-16T12:27:00.395Z,Colmar - Victor Hugo,25001,4,21,"[48.88652251096166, 2.173960916697979]",2024-04-16T12:21:39+00:00,25,7,32,1,1,Rueil-Malmaison,OUI,Point,"[2.173960916697979, 48.88652251096166]",48.88652251096166,2.173960916697979
2024-04-16T12:27:00.395Z,Italie - Jardin Joan Miro,13032,3,0,"[48.81990914045756, 2.3592948541045193]",2024-04-16T12:21:58+00:00,3,23,26,1,1,Paris,OUI,Point,"[2.3592948541045193, 48.81990914045756]",48.81990914045756,2.3592948541045193
2024-04-16T12:27:00.395Z,Gare de l'Est - Place du 11 Novembre 1918,10165,0,1,"[48.876327, 2.3585464]",2024-04-16T12:18:25+00:00,1,38,40,1,1,Paris,OUI,Point,"[2.3585464, 48.876327]",48.876327,2.3585464
2024-04-16T12:27:00.395Z,Monceau - Malesherbes,8037,2,6,"[48.8795079, 2.3145456]",2024-04-16T12:17:01+00:00,8,28,38,1,1,Paris,OUI,Point,"[2.3145456, 48.8795079]",48.8795079,2.3145456
2024-04-16T12:27:00.395Z,Charles de Gaulle - Les Sablons,22018,0,0,"[48.880987514929, 2.2715748726513]",2024-03-12T04:24:48+00:00,0,0,0,0,0,Neuilly-sur-Seine,NON,Point,"[2.2715748726513, 48.880987514929]",48.880987514929,2.2715748726513
2024-04-16T12:27:00.395Z,Lucien Lanternier - Le Luth,22303,0,14,"[48.93159430558871, 2.2889783978462224]",2024-04-16T12:21:28+00:00,14,13,27,1,1,Gennevilliers,OUI,Point,"[2.2889783978462224, 48.93159430558871]",48.93159430558871,2.2889783978462224
2024-04-16T12:27:00.395Z,Mairie de quartier du Plateau - Mont-Valérien,92001,0,0,"[48.8799933, 2.2072437]",2024-04-16T12:18:28+00:00,0,19,20,1,1,Nanterre,OUI,Point,"[2.2072437, 48.8799933]",48.8799933,2.2072437
2024-04-16T12:27:00.395Z,Pergolèse - Malakoff,16002,12,9,"[48.87521088779225, 2.2842781618237495]",2024-04-16T12:19:50+00:00,21,16,38,1,1,Paris,OUI,Point,"[2.2842781618237495, 48.87521088779225]",48.87521088779225,2.2842781618237495
2024-04-16T12:27:00.395Z,Vaugirard - Pasteur,15004,0,0,"[48.84040868803496, 2.3154367133975033]",2024-04-16T12:20:50+00:00,0,20,21,1,1,Paris,OUI,Point,"[2.3154367133975033, 48.84040868803496]",48.84040868803496,2.3154367133975033
2024-04-16T12:27:00.395Z,Blaise-Desgoffe - Vaugirard,6027,1,2,"[48.846128877747, 2.3242672160268]",2024-04-16T12:15:41+00:00,3,29,32,1,1,Paris,OUI,Point,"[2.3242672160268, 48.846128877747]",48.846128877747,2.3242672160268
2024-04-16T12:27:00.395Z,Goutte d'or - Barbès,18007,2,0,"[48.885124323627, 2.3496962338686]",2024-04-16T12:22:01+00:00,2,16,20,1,1,Paris,OUI,Point,"[2.3496962338686, 48.885124323627]",48.885124323627,2.3496962338686
2024-04-16T12:27:00.395Z,Quai de l'Oise - Aisne,19128,4,0,"[48.8906231, 2.3833701]",2024-04-16T12:14:29+00:00,4,26,30,1,1,Paris,OUI,Point,"[2.3833701, 48.8906231]",48.8906231,2.3833701
2024-04-16T12:27:00.395Z,Place du 14 Juillet,22408,0,1,"[48.8192669595252, 2.30119988322258]",2024-04-16T12:18:37+00:00,1,21,22,1,1,Malakoff,OUI,Point,"[2.30119988322258, 48.8192669595252]",48.8192669595252,2.30119988322258
2024-04-16T12:27:00.395Z,Square Louise Michel,18006,0,2,"[48.884687354509, 2.3441386967897]",2024-04-16T12:17:20+00:00,2,34,36,1,1,Paris,OUI,Point,"[2.3441386967897, 48.884687354509]",48.884687354509,2.3441386967897
2024-04-16T12:27:00.395Z,Place Jeanne d'Arc,13044,5,4,"[48.829575, 2.369126]",2024-04-16T12:20:00+00:00,9,23,36,1,1,Paris,OUI,Point,"[2.369126, 48.829575]",48.829575,2.369126
2024-04-16T12:27:00.395Z,Bessières - Porte de Clichy,17108,4,1,"[48.89611762451474, 2.31790903955698]",2024-04-16T12:20:39+00:00,5,26,33,1,1,Paris,OUI,Point,"[2.31790903955698, 48.89611762451474]",48.89611762451474,2.31790903955698
2024-04-16T12:27:00.395Z,Emile Zola - Fondary,15022,1,2,"[48.847051143113745, 2.2953405976295476]",2024-04-16T12:20:04+00:00,3,38,42,1,1,Paris,OUI,Point,"[2.2953405976295476, 48.847051143113745]",48.847051143113745,2.2953405976295476
2024-04-16T12:27:00.395Z,Charles Tillon - Cimetière Communal,33015,4,9,"[48.91844023641836, 2.3935630917549138]",2024-04-16T12:22:04+00:00,13,16,30,1,1,Aubervilliers,OUI,Point,"[2.3935630917549138, 48.91844023641836]",48.91844023641836,2.3935630917549138
2024-04-16T12:27:00.395Z,La Motte-Picquet - La Tour Maubourg,7017,6,29,"[48.856926701847, 2.3096215831203]",2024-04-16T12:21:27+00:00,35,4,40,1,1,Paris,OUI,Point,"[2.3096215831203, 48.856926701847]",48.856926701847,2.3096215831203
2024-04-16T12:27:00.395Z,Quai du Président Roosevelt - Pont Aval,15311,13,16,"[48.8343883676388, 2.2656820714473724]",2024-04-16T12:20:45+00:00,29,0,30,1,1,Paris,OUI,Point,"[2.2656820714473724, 48.8343883676388]",48.8343883676388,2.2656820714473724
2024-04-16T12:27:00.395Z,Delizy - Louis Nadot,35006,4,3,"[48.896212845581346, 2.4094578623771667]",2024-04-16T12:20:52+00:00,7,14,22,1,1,Pantin,OUI,Point,"[2.4094578623771667, 48.896212845581346]",48.896212845581346,2.4094578623771667
2024-04-16T12:27:00.395Z,Île de la Jatte,22015,18,4,"[48.894036161302104, 2.2666339203715324]",2024-04-16T12:21:16+00:00,22,0,23,1,1,Neuilly-sur-Seine,OUI,Point,"[2.2666339203715324, 48.894036161302104]",48.894036161302104,2.2666339203715324
2024-04-16T12:27:00.395Z,Lemercier - Cardinet,17111,1,1,"[48.890097168851746, 2.317377626895905]",2024-04-16T12:21:44+00:00,2,22,24,1,1,Paris,OUI,Point,"[2.317377626895905, 48.890097168851746]",48.890097168851746,2.317377626895905
2024-04-16T12:27:00.395Z,Balzac - Olympes de Gouges,44016,5,17,"[48.77850332486751, 2.4006786569952965]",2024-04-16T12:21:53+00:00,22,5,28,1,1,Vitry-sur-Seine,OUI,Point,"[2.4006786569952965, 48.77850332486751]",48.77850332486751,2.4006786569952965
2024-04-16T12:27:00.395Z,Toqueville - Cardinet,17119,2,3,"[48.88490187110713, 2.3109393194317818]",2024-04-16T12:21:58+00:00,5,28,33,1,1,Paris,OUI,Point,"[2.3109393194317818, 48.88490187110713]",48.88490187110713,2.3109393194317818
2024-04-16T12:27:00.395Z,Gérando - Rochechouart,9004,1,0,"[48.88294340845, 2.3464846238494]",2024-04-16T12:18:41+00:00,1,20,21,1,1,Paris,OUI,Point,"[2.3464846238494, 48.88294340845]",48.88294340845,2.3464846238494
2024-04-16T12:27:00.395Z,Square Bela Bartok,15102,4,19,"[48.85120156830401, 2.2846536710858345]",2024-04-16T12:19:30+00:00,23,1,24,1,1,Paris,OUI,Point,"[2.2846536710858345, 48.85120156830401]",48.85120156830401,2.2846536710858345
2024-04-16T12:27:00.395Z,Fort d'Aubervilliers,33016,4,3,"[48.91502382370325, 2.4035281687974925]",2024-04-16T12:21:00+00:00,7,14,22,1,1,Aubervilliers,OUI,Point,"[2.4035281687974925, 48.91502382370325]",48.91502382370325,2.4035281687974925
